date,n_obs,Rn_MJ_m2_d,G_MJ_m2_d,E_mm_d,Ta_C,RH,u_ms,P_raw,P_kPa,VPD_kPa,Delta_kPa_C,gamma_kPa_C,RnG_MJ_m2_d,Epa_mm_d,Ep0_eq_mm_d,Ep0_pt_mm_d,x_eq,x_pt,y,expected_n,coverage
2019-07-17 00:00:00+00:00,198,96.234804,2.2519512,26.002748847446725,1.5,84.91363636363637,0.7575757575757576,97.29181181818183,97.29181181818183,0.10270600147931963,0.04892316658572141,0.06469905485909092,93.9828528,16.655757659007413,16.517100929904927,20.811547171680207,0.9916751473009394,1.2495106855991835,1.561186790766283,48,4.125
2019-07-29 00:00:00+00:00,60,36.767952,1.0555704000000001,11.7178059156845,1.5,68.95,0.7793333333333333,97.303196,97.303196,0.21138436158639118,0.04892316658572141,0.06470662534,35.7123816,6.580952348489218,6.275886446786606,7.9076169229511235,0.9536441102217302,1.20159157887938,1.7805638599365552,48,1.25
2019-07-30 00:00:00+00:00,120,111.367656,1.7395776,27.128396493574478,1.5,73.7125,0.7523333333333333,97.503173,97.503173,0.17896188100490362,0.04892316658572141,0.06483961004500001,109.62807839999999,19.486784138868607,19.242880958187502,24.246030007316254,0.9874836618016098,1.2442294138700285,1.3921433264847332,48,2.5
2019-07-31 00:00:00+00:00,138,95.876244,1.7991396,23.76765528208735,1.565217391304348,77.55260869565218,0.696376811594203,97.59345739130434,97.59345739130434,0.15353665071200007,0.04912610262405367,0.06489964916521739,94.0771044,16.736353037355137,16.543493466388128,20.84480176764904,0.9884766071475338,1.2454805250058927,1.420121530003491,48,2.875
2019-08-01 00:00:00+00:00,156,146.42532,1.4909832,41.01653021499183,1.5,53.112692307692306,1.0102564102564102,97.78312000000001,97.78312000000001,0.31920269252957,0.04892316658572141,0.0650257748,144.9343368,25.991778288965545,25.39858182391425,32.00221309813195,0.9771775344319888,1.2312436933843058,1.5780578673374126,48,3.25
2019-08-02 00:00:00+00:00,204,166.987656,1.2548196,42.404276331304956,1.5,54.01676470588235,0.5994117647058823,97.92157529411764,97.92157529411764,0.3130478852278219,0.04892316658572141,0.06511784757058824,165.7328364,29.35959333974471,29.019903716780668,36.56507868314364,0.9884300296998938,1.2454218374218662,1.4443073458344322,48,4.25
2019-08-03 00:00:00+00:00,180,76.325112,1.5157908,16.67980275874595,1.6,89.68166666666667,0.7236666666666666,97.472601,97.472601,0.0707523034204639,0.049234630654872394,0.06481927966499999,74.8093212,13.271152172059422,13.181053854247574,16.608127856351945,0.9932109649076637,1.2514458157836563,1.256846620586792,48,3.75
2019-08-10 00:00:00+00:00,180,113.81299200000001,0.3873852,28.09111875549804,1.5,68.56366666666666,1.0677777777777777,96.73874066666667,96.73874066666667,0.21401446867258145,0.04892316658572141,0.06433126254333334,113.42560680000001,20.41641101068793,19.998820893036623,25.198514325226146,0.9795463503633082,1.2342284014577685,1.375908759908508,48,3.75
2019-08-11 00:00:00+00:00,204,123.094296,0.17942039999999998,31.95258480302168,1.5,67.60588235294118,1.0,97.35432941176471,97.35432941176471,0.2205349397094356,0.04892316658572141,0.06474062905882354,122.9148756,21.997090159945614,21.593884109091515,27.20829397745531,0.981670027811756,1.2369042350428125,1.452582344786856,48,4.25
2019-08-12 00:00:00+00:00,96,55.439424,0.2606364,13.736720113873453,1.5,71.721875,0.8158333333333333,97.2868075,97.2868075,0.19251379710097155,0.04892316658572141,0.0646957269875,55.1787876,9.987067130612923,9.697729653197731,12.219139363029141,0.971028784163441,1.2234962680459356,1.3754508640246226,48,2.0
2019-08-13 00:00:00+00:00,180,66.42,1.514916,14.882784008759517,1.5,86.25366666666666,0.7566666666666666,96.79636333333332,96.79636333333332,0.09358324946281471,0.04892316658572141,0.06436958161666666,64.905084,11.56731025117406,11.439975105763693,14.414368633262253,0.9889918103132539,1.2461296809946998,1.2866244343406403,48,3.75
2019-08-14 00:00:00+00:00,168,102.449664,1.056564,21.650646319775955,1.5,71.33107142857143,0.5738095238095239,97.08059214285714,97.08059214285714,0.19517433698670777,0.04892316658572141,0.064558593775,101.3931,18.043231198606264,17.841477321274926,22.480261424806407,0.9888183067040164,1.2459110664470607,1.1999317683990185,48,3.5
2019-08-15 00:00:00+00:00,132,71.27892,0.7444116,17.201073784248983,1.5,73.74318181818182,0.4815151515151515,97.53317727272727,97.53317727272727,0.17875300317724907,0.04892316658572141,0.06485956288636363,70.53450839999999,12.534577269938186,12.378663894203887,15.597116506696898,0.9875613375404189,1.2443272853009277,1.3722898996763542,48,2.75
2019-08-16 00:00:00+00:00,168,119.33243999999999,1.3646664,26.39544475253536,1.5,67.12464285714286,0.741904761904762,97.63072571428572,97.63072571428572,0.22381115560603743,0.04892316658572141,0.0649244326,117.96777359999999,20.993499392814417,20.691309710268133,26.071050234937847,0.9856055592785204,1.2418630046909358,1.2573151459241665,48,3.5
2019-08-17 00:00:00+00:00,102,50.064696,0.8565426,9.292745573418172,1.7647058823529411,85.6864705882353,0.7245098039215687,97.5450805882353,97.5450805882353,0.09931401404166573,0.049751345034274086,0.06486747859117648,49.2081534,8.847958102927173,8.718060191005607,10.984755840667065,0.9853188825703648,1.2415017920386597,1.0502700696948204,48,2.125
2019-08-18 00:00:00+00:00,120,89.43804,1.2456504,19.31668597903639,1.5,82.18900000000001,0.6263333333333333,97.497576,97.497576,0.12125497147230957,0.04892316658572141,0.06483588804,88.1923896,15.616532292407276,15.480807515029397,19.505817468937042,0.9913089042537396,1.249049219359712,1.2369382406635896,48,2.5
2019-08-20 00:00:00+00:00,72,30.02184,0.6603768,8.729861113100116,1.5,64.56916666666666,0.5755555555555555,97.72113333333333,97.72113333333333,0.24120850514140085,0.04892316658572141,0.06498455366666667,29.3614632,5.404843515956736,5.147223298524918,6.485501356141397,0.9523353050516181,1.1999424843650388,1.6151922044231106,48,1.5
2019-08-21 00:00:00+00:00,84,17.421588,0.7091495999999999,5.1540567771409105,1.5,92.42142857142856,0.9269047619047619,97.22604285714286,97.22604285714286,0.05159392860436196,0.04892316658572141,0.0646553185,16.7124384,3.0263551731908342,2.9382735298198264,3.702224647572981,0.9708951400842555,1.223327876506162,1.703057467543288,48,1.75
2019-08-22 00:00:00+00:00,102,82.84194000000001,1.0411632,22.520148799603902,1.588235294117647,75.9964705882353,0.9625490196078431,97.02857117647058,97.02857117647058,0.16445202904190004,0.04919789960987121,0.06452399983235294,81.80077680000001,14.732806811698017,14.44421022258768,18.199704880460477,0.9804112961773728,1.2353182331834898,1.528571513048189,48,2.125
2019-08-23 00:00:00+00:00,180,94.286592,0.65772,25.826497316895065,1.5,66.48933333333333,0.7882222222222222,97.41752133333333,97.41752133333333,0.22813626021474048,0.04892316658572141,0.06478265168666666,93.628872,16.77212256080675,16.442792575903006,20.717918645637788,0.9803644420251659,1.235259196951709,1.5398466844766958,48,3.75
2019-08-24 00:00:00+00:00,144,104.106384,-0.016599599999999992,23.149163849142486,1.5,66.3675,0.7791666666666667,98.03598249999999,98.03598249999999,0.2289656857022319,0.04892316658572141,0.06519392836249999,104.12298360000001,18.546706452067518,18.21983214760265,22.956988505979336,0.9823756144893084,1.2377932742565285,1.2481549707474828,48,3.0
2019-08-25 00:00:00+00:00,72,51.092208,0.04163399999999999,8.43649946180484,1.5,67.56375,1.1558333333333333,98.49874249999999,98.49874249999999,0.2208217712884567,0.04892316658572141,0.0655016637625,51.050574,9.384470987191344,8.908997299168172,11.225336596951896,0.949333991370197,1.1961608291264483,0.8989850864603481,48,1.5
2019-08-26 00:00:00+00:00,126,81.524556,-0.3493476,14.154864211493749,1.5,61.120714285714286,0.8628571428571429,98.22127142857143,98.22127142857143,0.26468512043958725,0.04892316658572141,0.0653171455,81.8739036,14.733558168670205,14.311151897887704,18.03205139133851,0.9713303286316325,1.223876214075857,0.9607227289870138,48,2.625
2019-08-27 00:00:00+00:00,126,88.22098799999999,-0.05903279999999999,20.889753743925738,1.5,66.68642857142856,0.559047619047619,97.6885,97.6885,0.22679446146831606,0.04892316658572141,0.0649628525,88.28002079999999,15.709846818407655,15.47891407338258,19.50343173246205,0.9853001275127339,1.2414781606660448,1.3297235794462772,48,2.625
2019-08-28 00:00:00+00:00,99,49.06251,0.3619188,13.307126951626236,1.6363636363636365,80.84818181818181,0.6799999999999999,97.27805636363637,97.27805636363637,0.1316663685840359,0.04934831200200544,0.06468990748181819,48.700591200000005,8.764811500392405,8.60181351551046,10.83828502954318,0.9814031385758099,1.2365679546055206,1.518244511137572,48,2.0625
2019-08-29 00:00:00+00:00,108,84.979692,0.8215020000000001,20.01566308092766,1.5,72.8725,1.1316666666666666,96.96264333333335,96.96264333333335,0.18468049175313445,0.04892316658572141,0.06448015781666668,84.15819,15.202697346108625,14.81900605151345,18.671947624906945,0.974761630396241,1.2281996542992635,1.31658630210454,48,2.25
2019-08-30 00:00:00+00:00,216,106.22631599999998,0.6650856,27.892529899177894,1.5,76.26166666666667,0.741388888888889,97.38653916666668,97.38653916666668,0.16160748588700846,0.04892316658572141,0.06476204854583334,105.56123039999999,18.758038444818165,18.54167355394012,23.362508677964552,0.9884654841968397,1.245466510088018,1.4869641077467295,48,4.5
2019-08-31 00:00:00+00:00,198,127.299924,0.35641079999999997,28.843716433206144,1.5,59.85272727272727,0.9393939393939394,98.14997818181818,98.14997818181818,0.27331741110754526,0.04892316658572141,0.0652697354909091,126.9435132,22.670587214119344,22.198308266533093,27.969868415831698,0.9791677673310503,1.2337513868371235,1.2722968382240292,48,4.125
2019-09-01 00:00:00+00:00,108,50.404031999999994,0.029732400000000003,10.038490001132454,1.5,72.35583333333334,0.5188888888888888,98.61846833333333,98.61846833333333,0.18819789122129232,0.04892316658572141,0.06558128144166667,50.37429959999999,8.964729817070616,8.784865935033789,11.068931078142574,0.9799364971720251,1.2347199864367517,1.1197760786964472,48,2.25
2019-09-02 00:00:00+00:00,63,11.129562000000004,0.0852984,2.4764621980660335,1.7142857142857142,90.95714285714286,0.7995238095238096,97.83867857142856,97.83867857142856,0.06251712037073354,0.04959267462634179,0.06506272125,11.044263600000004,2.0419607566084834,1.9498163704288702,2.4567686267403763,0.9548745558006428,1.20314194030881,1.2127863819377307,48,1.3125
2019-09-03 00:00:00+00:00,72,51.517619999999994,0.26676,12.69207486504416,1.5,78.69999999999999,0.7233333333333333,97.6482625,97.6482625,0.14500762968728287,0.04892316658572141,0.0649360945625,51.250859999999996,9.180912943872704,8.98837681823031,11.325354790970191,0.9790286514184964,1.2335761007873054,1.3824414786020587,48,1.5
2019-09-05 00:00:00+00:00,90,71.540172,-0.043469999999999995,15.263442219180316,1.5,70.616,0.7713333333333333,97.743288,97.743288,0.20004245026906659,0.04892316658572141,0.06499928652,71.583642,12.831002532914463,12.547376717197496,15.809694663668845,0.9778952724084184,1.2321480432346072,1.189575185573075,48,1.875
2019-09-06 00:00:00+00:00,90,28.447200000000002,-0.08195039999999999,5.538855586601514,1.5,80.268,1.0819999999999999,97.35078,97.35078,0.13433288962391854,0.04892316658572141,0.0647382687,28.529150400000002,5.281576421706429,5.012151359365976,6.31531071280113,0.9489877565279262,1.195724573225187,1.048712570708569,48,1.875
2019-09-07 00:00:00+00:00,90,33.258276,-0.06273719999999999,9.355852197733844,1.5,72.952,0.9126666666666666,96.648694,96.648694,0.1841392660930341,0.04892316658572141,0.06427138151,33.3210132,6.188666101143729,5.878156757413872,7.4064775143414785,0.9498261275281159,1.196780920685426,1.5117720110969932,48,1.875
2019-09-10 00:00:00+00:00,90,15.715620000000001,0.41715,2.826288577674116,1.5,88.027,0.6606666666666666,98.458216,98.458216,0.08151062677210508,0.04892316658572141,0.06547471364,15.298470000000002,2.770398971193773,2.6704133900635942,3.3647208714801287,0.9639093205816869,1.2145257439329256,1.0201738475437925,48,1.875
2019-09-13 00:00:00+00:00,252,183.935772,-0.416502,27.260653769056237,1.5,66.71678571428572,0.9314285714285714,99.01523428571429,99.01523428571429,0.22658779398804402,0.04892316658572141,0.0658451308,184.352274,32.4597856000847,32.0756181813567,40.41527890850944,0.9881648195875022,1.2450876726802529,0.8398285221263169,48,5.25
2019-09-14 00:00:00+00:00,99,20.906585999999997,-0.4249962,2.3225076899343935,1.6363636363636365,93.03818181818183,1.1381818181818182,98.45790545454545,98.45790545454545,0.0478616343388496,0.04934831200200544,0.06547450712727272,21.331582199999996,3.8422752140335983,3.7419767180130092,4.714890664696392,0.973896066670535,1.227109044004874,0.604461565233959,48,2.0625
2019-09-15 00:00:00+00:00,162,141.352452,0.760266,34.58549407749429,1.5,70.71666666666667,1.039259259259259,97.77947222222222,97.77947222222222,0.19935712469527062,0.04892316658572141,0.06502334902777777,140.592186,25.0159599069735,24.638179173569053,31.044105758697008,0.984898411461751,1.2409719984418064,1.3825371565235507,48,3.375
2019-09-16 00:00:00+00:00,252,191.63401199999998,0.192456,39.09673538059287,1.5,62.74892857142857,1.1007142857142858,97.60933428571428,97.60933428571428,0.25360044935064824,0.04892316658572141,0.0649102073,191.441556,34.091103165543565,33.58265921319984,42.3141506086318,0.9850857289693805,1.2412080185014196,1.1468310424201402,48,5.25
2019-09-17 00:00:00+00:00,252,150.763032,-0.3405888,33.42669032268866,1.5,63.932857142857145,0.8716666666666667,97.88256214285714,97.88256214285714,0.2455404176200422,0.04892316658572141,0.065091903825,151.10362080000002,26.85438064717564,26.464341146803513,33.34506984497243,0.9854757588530292,1.241699456154817,1.2447388290894823,48,5.25
2019-09-18 00:00:00+00:00,288,169.746192,-0.9319104,29.157683675661602,1.5,60.870625000000004,0.9135416666666667,98.36411875,98.36411875,0.26638769576971,0.04892316658572141,0.06541213896875,170.6781024,30.253453509718415,29.808898202138867,37.55921173469497,0.9853056343654537,1.2414850993004716,0.9637803388725583,48,6.0
2019-09-19 00:00:00+00:00,288,189.61970399999998,-1.4167548,32.28273457071053,1.5,55.971875,0.556875,98.47983375,98.47983375,0.2997377486303005,0.04892316658572141,0.06548908944375,191.0364588,33.64195780506854,33.34204127040677,42.01097200071253,0.9910850451570155,1.2487671568978396,0.9595973800860891,48,6.0
2019-09-20 00:00:00+00:00,252,171.765684,-0.4926096,32.745560622290974,1.5,61.26357142857143,0.9857142857142858,98.03926571428572,98.03926571428572,0.26371256759124867,0.04892316658572141,0.0651961117,172.2582936,30.616677641581273,30.14182883161342,37.97870432783291,0.9844905180265886,1.2404580527135016,1.0695334420550717,48,5.25
2019-09-21 00:00:00+00:00,288,185.16211199999998,1.295406,42.87144624518652,1.5,65.6890625,0.606875,98.09341875000001,98.09341875000001,0.2335843999635448,0.04892316658572141,0.06523212346875001,183.86670599999997,32.41564730757227,32.1629243130968,40.52528463450197,0.9922036727486101,1.2501766276632487,1.3225540689780326,48,6.0
2019-09-22 00:00:00+00:00,252,150.958404,1.198638,39.53062091120957,1.5,69.28464285714286,0.6628571428571428,97.83807571428572,97.83807571428572,0.20910615653915804,0.04892316658572141,0.06506232035000001,149.759766,26.484689198357778,26.235785341469224,33.057089530251226,0.9906019717647286,1.2481584844235583,1.4925839082023558,48,5.25
